Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
393,26-6348263,2022-02-10,2022-03-02,First Class,6J456,D,US,North Josephfurt,Montana,52195,Region 4,FZSQ70905440811690,Real Estate,Equity Real Estate Investment Trusts,1700,110,43.71,847.84
394,37-3224240,2022-01-26,2022-03-31,First Class,906 GAS,A,US,West Wendyville,North Carolina,34221,Region 3,JKSI62871114088281,Utilities,Multi-Utilities,6200,270,57.32,870.03
395,35-1453784,2022-03-14,2022-03-16,Second Class,5065,C,US,East Drew,Tennessee,80203,Region 3,SAEQ77411180231701,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",1700,980,69.38,699.79
396,55-6506433,2022-03-21,2022-03-26,First Class,WXI-9005,B,US,East Carol,North Dakota,70991,Region 1,MWAR73615131393373,Utilities,Gas Utilities,4200,510,88.98,563.48
397,84-6742739,2022-04-03,2022-04-07,Second Class,443 GPQ,D,US,Reyesburgh,Arizona,47588,Region 2,LHWJ13838999079523,Health Care,Biotechnology,400,870,44.06,844.96
398,06-4509076,2022-02-19,2022-03-27,Second Class,APF-1865,A,US,North Alan,New Jersey,73116,Region 1,VZMF92200549576772,Health Care,Life Sciences Tools & Services,800,450,99.29,629.72
399,80-5568144,2022-01-24,2022-02-17,Second Class,940-XIM,B,US,East Eugenemouth,Virginia,50668,Region 0,TIIT25230663125739,Health Care,Pharmaceuticals,9500,240,54.71,25.04
400,46-1322763,2022-03-25,2022-04-04,First Class,606 IVQ,A,US,New Jill,Indiana,72917,Region 4,PZTS15636076998289,Real Estate,Real Estate Management & Development,9300,760,40.44,645.4
401,10-2159121,2022-01-04,2022-01-09,Second Class,65-G129,C,US,South Amanda,Vermont,36145,Region 3,FSTL90968457245125,Energy,"Oil, Gas & Consumable Fuels",1400,770,27.76,48.09
402,88-7052103,2022-03-10,2022-03-31,First Class,7776,C,US,Lisastad,New Hampshire,22991,Region 0,SCCB52318305905344,Materials,Metals & Mining,8600,380,93.72,646.17
403,21-6968908,2022-02-18,2022-02-27,Second Class,593NY,B,US,Kaylashire,New Hampshire,18990,Region 0,UVZG15490900307552,Industrials,Air Freight & Logistics,5600,910,9.38,112.76
404,32-6305166,2022-01-01,2022-01-02,Second Class,23T US8,B,US,Pooleport,Maine,23558,Region 1,LKBV50767842166004,Health Care,Pharmaceuticals,8300,280,8.51,16.15
405,23-2418655,2022-02-01,2022-04-09,First Class,054-511,C,US,Raymondshire,Maine,70627,Region 2,WWVB19399913357281,Telecommunication Services,Diversified Telecommunication Services,7300,550,92.26,417.23
406,39-7883880,2022-04-01,2022-04-04,Standard Class,0M925,A,US,Rhondaport,Michigan,09999,Region 0,LEMC62553078339921,Materials,Paper & Forest Products,600,190,48.21,177.67
407,77-0627418,2022-01-08,2022-01-15,Standard Class,SBC 875,B,US,Williambury,Virginia,92087,Region 1,TQRN14820712615538,Health Care,Pharmaceuticals,3600,800,86.88,421.78
408,77-2164507,2022-03-18,2022-04-01,Standard Class,PM0 V1J,C,US,Lake Alanview,Iowa,75893,Region 2,DROS95114188531949,Materials,Metals & Mining,2900,500,74.16,715.96
409,59-2734849,2022-01-26,2022-03-19,Standard Class,837 SLS,C,US,North Kathryn,New Hampshire,68937,Region 0,NYOR95273555989481,Telecommunication Services,Diversified Telecommunication Services,3300,90,68.78,220.06
410,31-6821360,2022-02-10,2022-03-20,Standard Class,UD7 2797,D,US,West Christina,Indiana,51950,Region 2,SZOP70823640965274,Real Estate,Real Estate Management & Development,9000,650,54.43,305.2
411,47-3200767,2022-04-07,2022-04-07,First Class,YKF-8247,A,US,East Jeffrey,Washington,29356,Region 0,FXPJ32526606686013,Industrials,Aerospace & Defense,5400,160,97.09,345.55
412,35-3656789,2022-01-05,2022-01-23,Standard Class,420-837,C,US,West Tina,Alaska,53241,Region 1,JUPS33779248801062,Real Estate,Equity Real Estate Investment Trusts,6400,900,84.53,646.94
413,36-7565354,2022-01-22,2022-04-06,Second Class,AGS-429,D,US,South Stephanieport,Alabama,34352,Region 0,NSAJ91424305725950,Telecommunication Services,Wireless Telecommunication Services,6100,440,52.43,685.69
414,42-4993486,2022-04-06,2022-04-07,Standard Class,0Z 44616,B,US,Ethanport,Delaware,77450,Region 0,UMOT76253872169160,Consumer Staples,Food Products,3400,100,96.78,360.73
415,67-0640371,2022-01-15,2022-01-23,Second Class,VJK-5611,B,US,Jeffreystad,Georgia,48045,Region 3,ANLN37171319097305,Materials,Containers & Packaging,9200,230,65.68,624.06
416,80-3695659,2022-03-18,2022-04-01,Second Class,592-JZR,A,US,Port Peter,Iowa,71497,Region 4,XQOR00708089216475,Utilities,Independent Power and Renewable Electricity Producers,3800,90,14.62,36.61
417,27-9543705,2022-03-20,2022-04-08,Standard Class,INR 400,C,US,North Jasonview,Rhode Island,85855,Region 4,PZHO28078941280322,Utilities,Water Utilities ,6500,560,92.76,961.24
418,53-6909453,2022-03-26,2022-03-26,Second Class,94GF101,B,US,Adamsborough,North Carolina,01898,Region 3,LJUC04123682861154,Health Care,Life Sciences Tools & Services,4400,630,68.12,275.12
419,45-1249212,2022-02-25,2022-03-02,First Class,675-EOX,B,US,Davidmouth,South Carolina,75505,Region 1,ROUR84410158185931,Industrials,Air Freight & Logistics,900,720,35.12,601.83
420,94-5670822,2022-02-02,2022-03-16,First Class,5-5267H,C,US,Shellychester,New York,33560,Region 2,YFST89287010363157,Industrials,Professional Services,5500,510,37.72,169.85
421,93-3463885,2022-04-08,2022-04-09,Standard Class,079-KTT,D,US,Joshuaview,Louisiana,83754,Region 4,FXJE61461361312534,Health Care,Pharmaceuticals,10000,560,43.2,264.5
422,36-1238752,2022-02-11,2022-03-06,Standard Class,N67 1WM,C,US,Williamsfort,Arkansas,71285,Region 2,HNKN64007047284145,Consumer Staples,Tobacco,2900,260,34.99,782.52
423,71-1069105,2022-04-08,2022-04-09,Standard Class,4S AJ614,B,US,Lake Amy,Massachusetts,24428,Region 1,WRTI72229152614898,Utilities,Water Utilities ,8800,270,18.78,647.17
424,05-4628164,2022-04-04,2022-04-05,Second Class,49QE086,A,US,Jessicafort,West Virginia,26035,Region 0,OGNA14581011007871,Health Care,Health Care Technology,3200,720,1.47,648.51
425,11-4996353,2022-02-15,2022-02-18,First Class,5136,D,US,Lake Scott,Connecticut,40799,Region 0,ZPBQ47155328743900,Consumer Staples,Tobacco,3000,330,56.14,893.66
426,65-3774987,2022-04-07,2022-04-08,Second Class,1T Y6813,D,US,Jonesbury,Oregon,67009,Region 2,ZOXG29165859556158,Real Estate,Equity Real Estate Investment Trusts,900,220,10.99,505.28
427,56-2376278,2022-03-10,2022-03-13,Second Class,238HWL,B,US,East Melissa,Ohio,85466,Region 1,FWTK25697479855618,Energy,Energy Equipment & Services,1600,170,35.73,789.21
428,42-5702471,2022-02-18,2022-03-20,Standard Class,JTZ 1567,D,US,Jamietown,North Dakota,75863,Region 4,HWOO68380277535869,Consumer Discretionary,Diversified Consumer Services,9000,600,81.3,568.75
429,58-8427906,2022-03-07,2022-03-10,Second Class,0TS I26,C,US,Haleyton,South Carolina,20821,Region 4,DSGP80295717101368,Health Care,Health Care Providers & Services,300,290,74.23,796.45
430,52-8057963,2022-01-27,2022-04-08,Standard Class,R26 6UO,B,US,Barnettshire,Minnesota,09064,Region 1,UYWD14171281352845,Utilities,Gas Utilities,9600,230,66.55,15.64
431,15-1161364,2022-04-05,2022-04-07,Second Class,BY5 3671,D,US,Davidbury,New Jersey,78115,Region 3,TTXU90435666934217,Telecommunication Services,Diversified Telecommunication Services,600,160,19.41,296.45
432,64-8275145,2022-01-05,2022-02-23,First Class,6-36562U,B,US,New James,New Hampshire,99218,Region 2,QLPJ97848735637846,Telecommunication Services,Diversified Telecommunication Services,8400,500,16.54,621.57
433,35-3784375,2022-03-29,2022-03-30,Standard Class,03-LF63,B,US,Normanfort,Montana,98117,Region 4,RAPM72040696628690,Health Care,Biotechnology,8000,850,97.12,968.36
434,73-6200636,2022-04-05,2022-04-05,Standard Class,063 SIQ,A,US,Port Spencer,Vermont,51557,Region 3,JEGC58224937767780,Telecommunication Services,Wireless Telecommunication Services,9800,660,75.44,676.03
435,53-9074235,2022-02-09,2022-02-26,Second Class,SGC7980,C,US,North Jason,North Dakota,72246,Region 3,CNYN10181997455361,Utilities,Gas Utilities,6200,610,68.44,849.32
436,41-9768848,2022-03-13,2022-03-28,Second Class,654 9QH,B,US,South Robin,Virginia,24851,Region 2,LFHA13446418740503,Health Care,Health Care Technology,6700,720,27.8,224.93
437,83-3082754,2022-03-15,2022-04-07,Second Class,LYY 236,C,US,West Johnhaven,California,12187,Region 4,QACL27627809457202,Financials,Banks,3500,260,53.27,694.78
438,66-0863619,2022-02-23,2022-04-09,First Class,LJD8240,D,US,New Stevenland,Georgia,31106,Region 0,DXJC72920119052714,Consumer Staples,Beverages,2100,550,67.34,296.68
439,64-3671747,2022-01-21,2022-01-29,Standard Class,089 KZW,D,US,Port Kennethmouth,Florida,44004,Region 1,ZMVO01520157381711,Energy,"Oil, Gas & Consumable Fuels",3300,450,65.73,550.7
440,67-6538549,2022-01-25,2022-03-12,Standard Class,5Q YW754,A,US,Lake Stephenberg,California,22634,Region 3,GOHH48006617151149,Consumer Staples,Household Products,1700,1000,3.37,186.52
441,73-6545255,2022-01-31,2022-02-18,First Class,136B,B,US,New Mary,Michigan,07060,Region 3,RYZX59941510703618,Industrials,Construction & Engineering,4800,980,58.57,182.08
442,76-9536038,2022-03-05,2022-04-05,Standard Class,417-RZF,D,US,Morganshire,Nevada,70706,Region 3,DBKQ24087229720635,Energy,"Oil, Gas & Consumable Fuels",700,870,47.62,809.26
443,23-3298388,2022-03-05,2022-03-06,Second Class,22A Y44,C,US,South Dianamouth,Utah,90473,Region 0,BWAX72111178532807,Consumer Discretionary,Leisure Products,1200,150,49.7,12.43
444,33-9084233,2022-02-25,2022-03-03,Standard Class,44JP349,A,US,New Tara,Minnesota,23880,Region 4,AZWJ43311223382496,Consumer Staples,Beverages,5100,120,58.41,550.02
445,37-5917400,2022-02-27,2022-03-22,Second Class,943-MPP,D,US,Robinsonchester,Nevada,28985,Region 3,YRKY34162051999793,Real Estate,Equity Real Estate Investment Trusts,6500,670,21.69,859.98
446,63-1442882,2022-03-24,2022-03-28,First Class,443 JPZ,D,US,Emilyside,Indiana,36636,Region 0,FZTK87517364521054,Financials,Consumer Finance,5200,90,38.1,66.75
447,68-8938889,2022-03-09,2022-04-09,Standard Class,33M•948,A,US,Brooksberg,Nebraska,08675,Region 2,VUKI16147593472555,Consumer Staples,Personal Products,7100,60,95.31,354.04
448,46-5120669,2022-02-20,2022-04-06,First Class,488-VPB,C,US,New Christina,Wyoming,02269,Region 0,YPAR63995506193014,Utilities,Independent Power and Renewable Electricity Producers,5500,630,39.45,759.01
449,41-6979101,2022-03-02,2022-03-14,Standard Class,534 0VY,A,US,West Peggy,Oregon,33843,Region 0,VRDZ66847070395975,Materials,Chemicals,6000,450,24.92,621.62
450,58-7344074,2022-02-24,2022-03-14,First Class,60Z•154,C,US,New Andreaburgh,Kentucky,09536,Region 4,SWMZ18856071292679,Consumer Staples,Food & Staples Retailing,3600,700,10.44,876.17
451,60-4011910,2022-02-15,2022-03-09,Standard Class,23-O532,C,US,Christopherhaven,New Mexico,18079,Region 0,ECSO61158121125749,Real Estate,Equity Real Estate Investment Trusts,1000,790,8.05,569.08
452,27-5062015,2022-03-29,2022-03-29,Standard Class,7WX1507,C,US,Lake Kimberlyfort,Oregon,28374,Region 1,XCGO65487486905697,Energy,Energy Equipment & Services,7000,90,73.12,756.81
453,25-9039049,2022-01-11,2022-03-10,First Class,2MR0398,A,US,Laceyfurt,Oklahoma,97105,Region 2,GCCG31144307619099,Financials,Insurance,1600,640,29.37,103.97
454,83-9309594,2022-01-15,2022-02-13,Second Class,KTZ-9465,B,US,North Linda,Iowa,00601,Region 1,DGUR51781306764770,Industrials,Construction & Engineering,4300,220,99.24,872.99
455,61-4465113,2022-02-05,2022-02-15,Standard Class,1NB 065,C,US,Port Elizabeth,Mississippi,26549,Region 0,MKOH35540553232104,Health Care,Health Care Technology,9800,450,71.18,928.42
456,23-6952976,2022-03-19,2022-03-29,Second Class,094COJ,A,US,Brittanyhaven,Vermont,17833,Region 0,VFQU00648637005473,Health Care,Life Sciences Tools & Services,300,730,97.72,703.35
457,36-0941542,2022-04-06,2022-04-07,First Class,C48 8PA,A,US,New Michaelhaven,Vermont,70954,Region 0,PMXX81714236625521,Telecommunication Services,Diversified Telecommunication Services,1200,600,30.1,998.9
458,46-8224507,2022-03-12,2022-03-25,Standard Class,MI-8115,B,US,Susanshire,Arizona,36026,Region 1,VSJF62476172712015,Energy,"Oil, Gas & Consumable Fuels",2500,60,16.23,383.45
459,11-1636320,2022-01-24,2022-02-20,Second Class,YN 6598,B,US,Bethanychester,Alabama,92899,Region 1,ACME57930040080747,Utilities,Gas Utilities,1200,660,36.07,98.12
460,32-3881607,2022-03-11,2022-03-29,Standard Class,765 TRH,D,US,New Gabrielleland,Missouri,97027,Region 3,EVHU39037316634297,Utilities,Electric Utilities,9700,580,82.25,65.91
461,39-3454185,2022-03-05,2022-03-24,Standard Class,663-LVM,C,US,Jasonton,Kansas,08404,Region 0,GPNU13433035027670,Utilities,Multi-Utilities,7600,200,14.07,996.78
462,73-4315036,2022-02-26,2022-04-05,Second Class,PVR-486,C,US,West Travis,Wyoming,66059,Region 4,VXFG56877528908021,Consumer Discretionary,Multiline Retail,3100,90,19.07,466.11
463,38-9247972,2022-01-05,2022-01-27,Second Class,BXM-3461,A,US,West Michaelmouth,Maine,68878,Region 2,VHJE05442927127058,Telecommunication Services,Wireless Telecommunication Services,4400,520,40.79,115.48
464,26-1131882,2022-02-12,2022-03-15,Second Class,YCP-7537,D,US,East Aaronfurt,Nebraska,34998,Region 3,UJTU20221296380148,Telecommunication Services,Wireless Telecommunication Services,2300,100,40.05,144.37
465,55-3006745,2022-01-26,2022-01-29,Standard Class,4ZH65,B,US,West Matthewborough,Arkansas,95373,Region 4,UCLC07888031761841,Industrials,Machinery,5400,510,95.86,45.61
466,39-2817600,2022-01-15,2022-02-04,Standard Class,TIC4706,B,US,East Jacob,Michigan,41869,Region 4,QYGD90156330213731,Health Care,Health Care Equipment & Supplies,4500,500,16.75,284.38
467,51-6193478,2022-03-28,2022-04-08,First Class,EJW 672,C,US,West Jennifertown,Minnesota,08574,Region 2,XVQF12960480024096,Consumer Staples,Tobacco,8300,50,59.0,45.5
468,68-6790806,2022-02-20,2022-03-22,Second Class,7-10485W,A,US,Briantown,Delaware,99209,Region 0,KQCJ07836001098939,Real Estate,Equity Real Estate Investment Trusts,7200,50,38.71,436.26
469,46-0812562,2022-04-07,2022-04-08,First Class,CKA 496,C,US,Jacobfurt,Pennsylvania,85131,Region 3,MKAN28376660043052,Information Technology,Communications Equipment,8300,520,0.61,598.39
470,80-0487544,2022-01-13,2022-03-21,First Class,J36 5SY,D,US,Port Daniellehaven,Vermont,35455,Region 2,VTML18867263337501,Real Estate,Equity Real Estate Investment Trusts,2400,970,8.92,263.92
471,87-1900962,2022-01-16,2022-04-04,Standard Class,733 AAD,D,US,Alexanderville,Arizona,78796,Region 4,VCKO38163094009053,Information Technology,Software,9300,520,49.58,485.5
472,05-9644238,2022-02-01,2022-04-01,Standard Class,34-0357M,A,US,Blackmouth,Alaska,92623,Region 3,JSHC53459863192295,Energy,Energy Equipment & Services,6400,130,39.4,530.29
473,01-2955869,2022-02-20,2022-03-29,Second Class,D51 7YU,D,US,Murphyland,Michigan,53703,Region 2,QXEP17176550049937,Consumer Staples,Household Products,4200,720,12.13,839.38
474,55-1155676,2022-02-28,2022-03-20,First Class,S73 5BD,B,US,South Jacobtown,Michigan,18176,Region 2,HAQX13817141420275,Financials,Diversified Financial Services,5400,410,64.46,813.59
475,31-2826660,2022-01-19,2022-02-17,Second Class,MZD 036,A,US,New Deniseview,New Jersey,95309,Region 1,GVYZ90950675956337,Consumer Staples,Food Products,4400,790,2.68,420.47
476,77-3231394,2022-02-09,2022-02-18,Standard Class,782 IXM,A,US,East Melissa,Pennsylvania,37495,Region 0,HEYN85748075897124,Consumer Staples,Food Products,3700,110,22.61,500.84
477,46-4118424,2022-04-04,2022-04-06,Second Class,ER7 7877,B,US,Gilmoreshire,South Carolina,40921,Region 4,ROZN57943487208490,Financials,Diversified Financial Services,7500,10,54.97,372.47
478,12-8061012,2022-03-09,2022-04-04,Standard Class,42-0899R,C,US,Lindafort,Nebraska,90921,Region 3,GUZC77409323654900,Real Estate,Equity Real Estate Investment Trusts,2300,350,85.54,470.02
479,99-2869224,2022-03-30,2022-03-30,Standard Class,3Q V4264,D,US,East Markfort,New Jersey,47276,Region 1,VSJS20228124949088,Telecommunication Services,Diversified Telecommunication Services,7200,70,17.03,671.98
480,37-1720622,2022-02-25,2022-03-28,First Class,QMM-8416,C,US,Chaseport,Maryland,70175,Region 2,DAGE06104929754289,Materials,Chemicals,9400,320,91.67,862.69
481,15-1316097,2022-01-07,2022-03-11,First Class,685-HSG,A,US,Jenniferstad,Connecticut,03240,Region 2,SRZU01534066053899,Financials,Diversified Financial Services,2400,960,33.47,789.33
482,91-7437990,2022-03-27,2022-04-04,Standard Class,719 0AP,C,US,Matthewhaven,Nevada,50433,Region 2,WJXL27980304067871,Materials,Chemicals,700,950,86.55,245.22
483,37-7421328,2022-04-06,2022-04-06,Second Class,81D GV1,D,US,Meyerstad,Michigan,71710,Region 3,CKOM12793666117200,Telecommunication Services,Wireless Telecommunication Services,200,470,40.38,587.75
484,92-6266631,2022-02-18,2022-03-20,First Class,66-55760,D,US,West Christopher,Nebraska,06970,Region 0,ZDEH13056781566732,Information Technology,IT Services,7200,300,87.38,128.08
485,47-2133243,2022-01-01,2022-03-01,Second Class,507 CTT,B,US,South Edward,Montana,36323,Region 3,LTPU98798689178346,Industrials,Electrical Equipment,6300,910,82.84,561.65
486,71-1442815,2022-01-04,2022-03-25,First Class,D65-70E,D,US,Jensenmouth,Michigan,33121,Region 0,BXOL23410857522077,Financials,Insurance,6200,570,28.61,354.27
487,58-6231438,2022-02-13,2022-02-19,Second Class,21C 247,B,US,New Brandiburgh,New York,79385,Region 1,IZJR22903861037250,Utilities,Independent Power and Renewable Electricity Producers,4900,1000,19.34,483.3
488,55-9190321,2022-04-04,2022-04-09,First Class,03-1944J,D,US,Andersonfort,Alaska,49614,Region 4,CIRJ46837186826455,Consumer Staples,Food & Staples Retailing,4500,270,4.92,155.28
489,01-3759695,2022-04-05,2022-04-08,Second Class,TU6 X3O,C,US,New Douglas,Massachusetts,63820,Region 0,NRTF80940325692219,Industrials,Trading Companies & Distributors,6600,880,13.27,568.87
490,47-1796236,2022-01-14,2022-02-25,First Class,512SGA,D,US,North Patrickmouth,North Dakota,59539,Region 4,VZAP02627777287611,Energy,Energy Equipment & Services,1900,780,18.52,13.65
491,98-6206861,2022-02-28,2022-04-09,Standard Class,9-2166F,A,US,East Emily,Louisiana,69230,Region 0,NLYQ43157226679487,Health Care,Health Care Technology,9700,470,66.04,664.15
492,32-7283338,2022-03-23,2022-04-04,Standard Class,NNE 062,B,US,Dixontown,New Mexico,97361,Region 2,UIVR01438442260744,Consumer Discretionary,Distributors,8900,70,63.98,611.88
493,30-5304733,2022-02-06,2022-02-26,Standard Class,193-QWEF,C,US,Steventon,Mississippi,86963,Region 3,HRXT61513780547347,Consumer Discretionary,Media,4600,20,52.96,295.96
494,06-0874210,2022-03-22,2022-03-25,Second Class,1LG4272,C,US,Burchport,Wisconsin,29856,Region 3,QHBP69094657130507,Consumer Discretionary,"Hotels, Restaurants & Leisure",8900,680,99.89,346.39
495,94-8958569,2022-03-20,2022-03-30,First Class,RT5 U7A,C,US,Brianberg,Vermont,67403,Region 2,TCVD06049667545568,Materials,Metals & Mining,2300,110,11.01,435.37
496,34-2301660,2022-03-03,2022-04-05,Second Class,DST 102,C,US,Nicholasside,Mississippi,80181,Region 2,PLDO31855119741636,Financials,Banks,2700,560,95.08,851.5
497,31-1777310,2022-02-20,2022-03-16,Standard Class,DGN 796,D,US,Lake Matthew,New Hampshire,37421,Region 3,LIMA76797989975258,Consumer Staples,Food Products,2200,410,21.33,692.99
